segments.date,campaign.id,campaign.name,campaign.status,campaign.advertising_channel_type,campaign.bidding_strategy_type,campaign_budget.amount_micros,metrics.impressions,metrics.clicks,metrics.ctr,metrics.average_cpc,metrics.cost_micros,metrics.conversions,metrics.conversions_by_conversion_date,metrics.all_conversions,metrics.cost_per_conversion,metrics.conversions_from_interactions_rate,metrics.absolute_top_impression_percentage,metrics.top_impression_percentage,metrics.search_impression_share,metrics.search_rank_lost_impression_share,metrics.search_budget_lost_impression_share
2026-05-15,23165646939,Sales-Search-1,ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,500000000,182,10,0.054945054945054944,9656766.7,96567667,0.0,1.0,0.0,0.0,0.0,0.23134328358208955,0.7761194029850746,0.16365824308062576,0.8363417569193743,0.0
2026-05-16,23165646939,Sales-Search-1,ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,500000000,46,2,0.043478260869565216,7995000.0,15990000,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.8648648648648649,0.11728395061728394,0.8827160493827161,0.0
2026-05-17,23165646939,Sales-Search-1,ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,500000000,84,6,0.07142857142857142,7563712.166666667,45382273,0.0,0.0,0.0,0.0,0.0,0.22033898305084745,0.8813559322033898,0.10986964618249534,0.8901303538175046,0.0
2026-05-18,23165646939,Sales-Search-1,ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,500000000,185,17,0.0918918918918919,18185823.529411763,309159000,3.0,2.0,3.0,103053000.0,0.17647058823529413,0.2153846153846154,0.8384615384615385,0.13800424628450106,0.861995753715499,0.0
2026-05-19,23165646939,Sales-Search-1,ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,500000000,229,27,0.11790393013100436,13325943.444444444,359800473,2.0,2.0,2.0,179900236.5,0.07407407407407407,0.33774834437086093,0.8940397350993378,0.1855921855921856,0.8144078144078144,0.0
2026-05-20,23165646939,Sales-Search-1,ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,500000000,182,18,0.0989010989010989,11165741.777777778,200983352,0.0,1.0,0.0,0.0,0.0,0.2619047619047619,0.873015873015873,0.1686746987951807,0.8313253012048193,0.0
2026-05-21,23165646939,Sales-Search-1,ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,500000000,193,13,0.06735751295336788,8200803.307692308,106610443,1.0,0.0,1.0,106610443.0,0.07692307692307693,0.29927007299270075,0.8321167883211679,0.13565891472868216,0.8643410852713178,0.0
2026-05-22,23165646939,Sales-Search-1,ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,500000000,176,15,0.08522727272727272,16612000.0,249180000,2.0,2.0,2.0,124590000.0,0.13333333333333333,0.3684210526315789,0.8157894736842105,0.12780269058295965,0.8721973094170403,0.0
2026-05-23,23165646939,Sales-Search-1,ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,500000000,152,8,0.05263157894736842,8278750.0,66230000,2.0,0.0,2.0,33115000.0,0.25,0.26262626262626265,0.8585858585858586,0.171875,0.828125,0.0
2026-05-24,23165646939,Sales-Search-1,ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,500000000,78,12,0.15384615384615385,11100646.166666666,133207754,0.0,1.0,0.0,0.0,0.0,0.2830188679245283,0.8490566037735849,0.11751662971175167,0.8824833702882483,0.0
2026-05-25,23165646939,Sales-Search-1,ENABLED,SEARCH,MAXIMIZE_CONVERSIONS,500000000,119,6,0.05042016806722689,12433607.0,74601642,0.0,0.0,0.0,0.0,0.0,0.2289156626506024,0.8674698795180723,0.12804878048780488,0.8719512195121951,0.0
