segments.date,segments.hour,campaign.name,campaign.status,metrics.impressions,metrics.clicks,metrics.ctr,metrics.average_cpc,metrics.cost_micros,metrics.conversions,metrics.absolute_top_impression_percentage,metrics.top_impression_percentage
2026-04-21,13,Sales-Search-1,ENABLED,16,1,0.0625,16340000.0,16340000,0.0,0.25,1.0
2026-04-21,14,Sales-Search-1,ENABLED,26,3,0.11538461538461539,6123333.333333333,18370000,0.0,0.23529411764705882,0.8235294117647058
2026-04-21,15,Sales-Search-1,ENABLED,18,0,0.0,0.0,0,0.0,0.14285714285714285,0.9285714285714286
2026-04-21,16,Sales-Search-1,ENABLED,15,0,0.0,0.0,0,0.0,0.1111111111111111,0.8888888888888888
2026-04-21,17,Sales-Search-1,ENABLED,7,1,0.14285714285714285,2680000.0,2680000,0.0,0.2,1.0
2026-04-21,18,Sales-Search-1,ENABLED,28,3,0.10714285714285714,3040000.0,9120000,0.0,0.21052631578947367,0.8421052631578947
2026-04-21,19,Sales-Search-1,ENABLED,8,1,0.125,11160000.0,11160000,1.0,0.0,0.8333333333333334
2026-04-21,20,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.16666666666666666,1.0
2026-04-21,21,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.25,1.0
2026-04-21,22,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.16666666666666666,1.0
2026-04-21,23,Sales-Search-1,ENABLED,8,2,0.25,7663509.5,15327019,0.0,0.0,0.8333333333333334
2026-04-22,0,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.5,1.0
2026-04-22,1,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-22,6,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-22,8,Sales-Search-1,ENABLED,8,2,0.25,5405000.0,10810000,0.0,0.16666666666666666,1.0
2026-04-22,9,Sales-Search-1,ENABLED,12,2,0.16666666666666666,5510000.0,11020000,0.0,0.0,0.8888888888888888
2026-04-22,10,Sales-Search-1,ENABLED,20,0,0.0,0.0,0,0.0,0.13333333333333333,0.8
2026-04-22,11,Sales-Search-1,ENABLED,13,0,0.0,0.0,0,0.0,0.1111111111111111,0.7777777777777778
2026-04-22,12,Sales-Search-1,ENABLED,29,2,0.06896551724137931,18060000.0,36120000,0.0,0.2777777777777778,0.8333333333333334
2026-04-22,13,Sales-Search-1,ENABLED,12,2,0.16666666666666666,14590000.0,29180000,1.0,0.0,0.6666666666666666
2026-04-22,14,Sales-Search-1,ENABLED,23,1,0.043478260869565216,9000000.0,9000000,0.0,0.3125,0.8125
2026-04-22,15,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.0,0.8
2026-04-22,16,Sales-Search-1,ENABLED,18,4,0.2222222222222222,3977500.0,15910000,0.0,0.23076923076923078,0.7692307692307693
2026-04-22,17,Sales-Search-1,ENABLED,16,2,0.125,13300000.0,26600000,0.25,0.3,0.8
2026-04-22,18,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-22,19,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.25,1.0
2026-04-22,20,Sales-Search-1,ENABLED,15,0,0.0,0.0,0,0.0,0.18181818181818182,0.7272727272727273
2026-04-22,21,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.3333333333333333,0.3333333333333333
2026-04-22,22,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-22,23,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.0,0.75
2026-04-23,0,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,0.5
2026-04-23,1,Sales-Search-1,ENABLED,2,1,0.5,11950000.0,11950000,0.0,0.0,1.0
2026-04-23,2,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-23,4,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-04-23,6,Sales-Search-1,ENABLED,3,1,0.3333333333333333,6011591.0,6011591,0.0,0.5,1.0
2026-04-23,7,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,0.6666666666666666
2026-04-23,8,Sales-Search-1,ENABLED,2,1,0.5,6010699.0,6010699,0.0,1.0,1.0
2026-04-23,9,Sales-Search-1,ENABLED,5,2,0.4,2970000.0,5940000,0.0,0.0,1.0
2026-04-23,10,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.25,0.75
2026-04-23,11,Sales-Search-1,ENABLED,13,1,0.07692307692307693,12230000.0,12230000,0.0,0.25,0.875
2026-04-23,12,Sales-Search-1,ENABLED,21,0,0.0,0.0,0,0.0,0.5,1.0
2026-04-23,13,Sales-Search-1,ENABLED,16,2,0.125,9640000.0,19280000,0.0,0.3333333333333333,0.5833333333333334
2026-04-23,14,Sales-Search-1,ENABLED,22,2,0.09090909090909091,11025000.0,22050000,1.0,0.13333333333333333,0.8
2026-04-23,15,Sales-Search-1,ENABLED,11,1,0.09090909090909091,5950000.0,5950000,0.0,0.16666666666666666,0.8333333333333334
2026-04-23,16,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.0,0.8333333333333334
2026-04-23,17,Sales-Search-1,ENABLED,10,1,0.1,1105000.0,1105000,0.0,0.0,0.875
2026-04-23,18,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.2,1.0
2026-04-23,19,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-23,20,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.4,0.6
2026-04-23,21,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,0.6666666666666666
2026-04-23,22,Sales-Search-1,ENABLED,10,1,0.1,9020000.0,9020000,0.0,0.125,0.875
2026-04-23,23,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-24,0,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-24,6,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,0.5
2026-04-24,7,Sales-Search-1,ENABLED,7,1,0.14285714285714285,3000000.0,3000000,0.0,0.0,1.0
2026-04-24,8,Sales-Search-1,ENABLED,8,1,0.125,9030000.0,9030000,0.0,0.16666666666666666,0.8333333333333334
2026-04-24,9,Sales-Search-1,ENABLED,13,0,0.0,0.0,0,0.0,0.3333333333333333,0.8888888888888888
2026-04-24,10,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.2857142857142857,1.0
2026-04-24,11,Sales-Search-1,ENABLED,19,3,0.15789473684210525,9547991.333333334,28643974,2.0,0.14285714285714285,0.7142857142857143
2026-04-24,12,Sales-Search-1,ENABLED,17,1,0.058823529411764705,21590000.0,21590000,0.0,0.6,0.9
2026-04-24,13,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-24,14,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.0,0.8571428571428571
2026-04-24,15,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,0.6666666666666666
2026-04-24,16,Sales-Search-1,ENABLED,7,1,0.14285714285714285,25360000.0,25360000,0.0,0.0,1.0
2026-04-24,17,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.3333333333333333,1.0
2026-04-24,18,Sales-Search-1,ENABLED,5,1,0.2,3060000.0,3060000,0.0,0.0,1.0
2026-04-24,20,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-24,21,Sales-Search-1,ENABLED,7,1,0.14285714285714285,4963518.0,4963518,0.0,0.0,1.0
2026-04-24,22,Sales-Search-1,ENABLED,6,1,0.16666666666666666,5216370.0,5216370,0.0,0.5,0.75
2026-04-24,23,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,1.0,1.0
2026-04-25,0,Sales-Search-1,ENABLED,3,1,0.3333333333333333,3390000.0,3390000,0.0,0.0,1.0
2026-04-25,1,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-25,3,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,1.0,1.0
2026-04-25,8,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-25,9,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,0.5
2026-04-25,10,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.6,1.0
2026-04-25,11,Sales-Search-1,ENABLED,4,1,0.25,1589792.0,1589792,0.0,0.0,1.0
2026-04-25,12,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.16666666666666666,1.0
2026-04-25,13,Sales-Search-1,ENABLED,9,1,0.1111111111111111,1771493.0,1771493,0.0,0.0,0.6666666666666666
2026-04-25,14,Sales-Search-1,ENABLED,11,1,0.09090909090909091,17610000.0,17610000,0.0,0.42857142857142855,1.0
2026-04-25,15,Sales-Search-1,ENABLED,8,4,0.5,6720000.0,26880000,0.0,0.0,0.8571428571428571
2026-04-25,16,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-25,17,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-25,18,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.3333333333333333,1.0
2026-04-25,19,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-25,20,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-25,21,Sales-Search-1,ENABLED,2,1,0.5,4830000.0,4830000,0.0,0.0,1.0
2026-04-25,22,Sales-Search-1,ENABLED,9,3,0.3333333333333333,4890000.0,14670000,1.0,0.3333333333333333,1.0
2026-04-25,23,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-26,9,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,0.5
2026-04-26,10,Sales-Search-1,ENABLED,10,0,0.0,0.0,0,0.0,0.3333333333333333,1.0
2026-04-26,11,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-26,12,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.0,0.7142857142857143
2026-04-26,13,Sales-Search-1,ENABLED,5,1,0.2,2910000.0,2910000,0.0,0.0,1.0
2026-04-26,14,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-26,15,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,0.75
2026-04-26,17,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,0.5
2026-04-26,18,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-26,19,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-26,20,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-26,21,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.2857142857142857,1.0
2026-04-26,22,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.5,0.8333333333333334
2026-04-27,0,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-04-27,7,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-27,8,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,0.0
2026-04-27,9,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,0.6666666666666666
2026-04-27,10,Sales-Search-1,ENABLED,11,1,0.09090909090909091,3857375.0,3857375,0.0,0.14285714285714285,0.8571428571428571
2026-04-27,11,Sales-Search-1,ENABLED,18,0,0.0,0.0,0,0.0,0.23076923076923078,0.8461538461538461
2026-04-27,12,Sales-Search-1,ENABLED,14,1,0.07142857142857142,6580000.0,6580000,0.0,0.0,0.9
2026-04-27,13,Sales-Search-1,ENABLED,20,1,0.05,2858293.0,2858293,0.0,0.21428571428571427,0.7857142857142857
2026-04-27,14,Sales-Search-1,ENABLED,12,1,0.08333333333333333,17300840.0,17300840,0.0,0.3,0.8
2026-04-27,15,Sales-Search-1,ENABLED,7,1,0.14285714285714285,4570000.0,4570000,0.0,0.0,1.0
2026-04-27,16,Sales-Search-1,ENABLED,13,0,0.0,0.0,0,0.0,0.2222222222222222,0.8888888888888888
2026-04-27,17,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-27,18,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,0.5
2026-04-27,19,Sales-Search-1,ENABLED,25,2,0.08,13817124.0,27634248,1.0,0.3888888888888889,0.8333333333333334
2026-04-27,20,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.2,0.8
2026-04-27,21,Sales-Search-1,ENABLED,14,0,0.0,0.0,0,0.0,0.2222222222222222,1.0
2026-04-27,22,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.25,1.0
2026-04-27,23,Sales-Search-1,ENABLED,3,2,0.6666666666666666,3720000.0,7440000,0.0,0.5,1.0
2026-04-28,0,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.5,0.5
2026-04-28,1,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-28,5,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-04-28,6,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-28,7,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-28,8,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.0,0.8
2026-04-28,9,Sales-Search-1,ENABLED,16,1,0.0625,8194428.0,8194428,0.0,0.2222222222222222,1.0
2026-04-28,10,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-28,11,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.0,0.8571428571428571
2026-04-28,12,Sales-Search-1,ENABLED,10,2,0.2,2650000.0,5300000,0.0,0.0,0.7142857142857143
2026-04-28,13,Sales-Search-1,ENABLED,12,0,0.0,0.0,0,0.0,0.0,0.5833333333333334
2026-04-28,14,Sales-Search-1,ENABLED,20,0,0.0,0.0,0,0.0,0.0,0.5333333333333333
2026-04-28,15,Sales-Search-1,ENABLED,9,1,0.1111111111111111,20450000.0,20450000,0.0,0.14285714285714285,0.7142857142857143
2026-04-28,16,Sales-Search-1,ENABLED,15,1,0.06666666666666667,10170000.0,10170000,0.0,0.3,0.9
2026-04-28,17,Sales-Search-1,ENABLED,8,1,0.125,3250000.0,3250000,0.0,0.3333333333333333,0.6666666666666666
2026-04-28,18,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.3333333333333333,1.0
2026-04-28,20,Sales-Search-1,ENABLED,10,1,0.1,14160000.0,14160000,0.0,0.125,0.625
2026-04-28,21,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-28,22,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-28,23,Sales-Search-1,ENABLED,7,1,0.14285714285714285,9060000.0,9060000,0.0,0.2,1.0
2026-04-29,0,Sales-Search-1,ENABLED,5,1,0.2,2290000.0,2290000,0.0,0.25,0.75
2026-04-29,1,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.3333333333333333,1.0
2026-04-29,3,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-29,5,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,0.6666666666666666
2026-04-29,6,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-29,7,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.0,0.75
2026-04-29,8,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-29,9,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.16666666666666666,0.8333333333333334
2026-04-29,10,Sales-Search-1,ENABLED,19,0,0.0,0.0,0,0.0,0.16666666666666666,0.8333333333333334
2026-04-29,11,Sales-Search-1,ENABLED,16,1,0.0625,12450000.0,12450000,0.0,0.36363636363636365,1.0
2026-04-29,12,Sales-Search-1,ENABLED,25,2,0.08,9450000.0,18900000,0.0,0.375,0.9375
2026-04-29,13,Sales-Search-1,ENABLED,23,3,0.13043478260869565,14071698.666666666,42215096,1.0,0.3125,0.6875
2026-04-29,14,Sales-Search-1,ENABLED,25,1,0.04,14610000.0,14610000,0.0,0.1875,0.9375
2026-04-29,15,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.4,0.8
2026-04-29,16,Sales-Search-1,ENABLED,10,1,0.1,10890000.0,10890000,0.25,0.1111111111111111,0.6666666666666666
2026-04-29,17,Sales-Search-1,ENABLED,12,0,0.0,0.0,0,0.0,0.125,0.75
2026-04-29,18,Sales-Search-1,ENABLED,10,0,0.0,0.0,0,0.0,0.0,0.7142857142857143
2026-04-29,19,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.5,1.0
2026-04-29,20,Sales-Search-1,ENABLED,13,1,0.07692307692307693,2815557.0,2815557,0.0,0.1,0.9
2026-04-29,21,Sales-Search-1,ENABLED,13,1,0.07692307692307693,7396569.0,7396569,0.0,0.1111111111111111,0.8888888888888888
2026-04-29,22,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-29,23,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.42857142857142855,0.7142857142857143
2026-04-30,0,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-30,1,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.25,0.75
2026-04-30,2,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-30,4,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-30,5,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-30,6,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.5,1.0
2026-04-30,7,Sales-Search-1,ENABLED,11,1,0.09090909090909091,12870000.0,12870000,0.0,0.42857142857142855,0.8571428571428571
2026-04-30,8,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.25,0.75
2026-04-30,9,Sales-Search-1,ENABLED,21,1,0.047619047619047616,2430000.0,2430000,0.0,0.21428571428571427,0.8571428571428571
2026-04-30,10,Sales-Search-1,ENABLED,15,2,0.13333333333333333,3840000.0,7680000,0.0,0.2727272727272727,0.8181818181818182
2026-04-30,11,Sales-Search-1,ENABLED,19,3,0.15789473684210525,7927715.0,23783145,1.0,0.45454545454545453,0.9090909090909091
2026-04-30,12,Sales-Search-1,ENABLED,16,0,0.0,0.0,0,0.0,0.16666666666666666,0.5833333333333334
2026-04-30,13,Sales-Search-1,ENABLED,16,0,0.0,0.0,0,0.0,0.08333333333333333,0.8333333333333334
2026-04-30,14,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.25,0.75
2026-04-30,15,Sales-Search-1,ENABLED,17,1,0.058823529411764705,6980000.0,6980000,0.0,0.4166666666666667,0.9166666666666666
2026-04-30,16,Sales-Search-1,ENABLED,13,1,0.07692307692307693,6120000.0,6120000,0.0,0.1111111111111111,0.8888888888888888
2026-04-30,17,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-30,18,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.2857142857142857,0.8571428571428571
2026-04-30,19,Sales-Search-1,ENABLED,16,0,0.0,0.0,0,0.0,0.5,0.8
2026-04-30,20,Sales-Search-1,ENABLED,7,1,0.14285714285714285,2610000.0,2610000,0.0,0.0,0.8
2026-04-30,21,Sales-Search-1,ENABLED,18,3,0.16666666666666666,8783333.333333334,26350000,0.0,0.3333333333333333,0.9166666666666666
2026-04-30,22,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.0,1.0
2026-04-30,23,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-01,0,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-01,1,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-01,2,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-01,3,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,0.5
2026-05-01,4,Sales-Search-1,ENABLED,5,2,0.4,2640000.0,5280000,0.0,0.3333333333333333,0.6666666666666666
2026-05-01,5,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,0.6666666666666666
2026-05-01,6,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-01,7,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.16666666666666666,0.6666666666666666
2026-05-01,8,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-01,9,Sales-Search-1,ENABLED,25,0,0.0,0.0,0,0.0,0.23529411764705882,0.7647058823529411
2026-05-01,10,Sales-Search-1,ENABLED,17,3,0.17647058823529413,5993333.333333333,17980000,1.0,0.36363636363636365,1.0
2026-05-01,11,Sales-Search-1,ENABLED,14,1,0.07142857142857142,3720763.0,3720763,0.0,0.16666666666666666,0.6666666666666666
2026-05-01,12,Sales-Search-1,ENABLED,24,1,0.041666666666666664,5205187.0,5205187,0.0,0.3125,0.875
2026-05-01,13,Sales-Search-1,ENABLED,15,0,0.0,0.0,0,0.0,0.2,0.7
2026-05-01,14,Sales-Search-1,ENABLED,16,1,0.0625,3830000.0,3830000,0.0,0.3333333333333333,0.75
2026-05-01,15,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.25,0.75
2026-05-01,16,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.16666666666666666,0.5
2026-05-01,17,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.5,1.0
2026-05-01,18,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-01,19,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.25,0.75
2026-05-01,20,Sales-Search-1,ENABLED,10,1,0.1,16450000.0,16450000,0.0,0.8333333333333334,1.0
2026-05-01,21,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-01,22,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-01,23,Sales-Search-1,ENABLED,7,2,0.2857142857142857,5000000.0,10000000,1.0,0.5,0.75
2026-05-02,6,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,0.25
2026-05-02,7,Sales-Search-1,ENABLED,17,1,0.058823529411764705,2260000.0,2260000,0.0,0.18181818181818182,0.6363636363636364
2026-05-02,8,Sales-Search-1,ENABLED,9,1,0.1111111111111111,17690000.0,17690000,1.0,0.0,0.6666666666666666
2026-05-02,9,Sales-Search-1,ENABLED,7,1,0.14285714285714285,14930000.0,14930000,0.0,0.4,0.8
2026-05-02,10,Sales-Search-1,ENABLED,7,1,0.14285714285714285,3728153.0,3728153,0.0,0.4,0.8
2026-05-02,11,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-02,12,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.2,0.8
2026-05-02,13,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-02,14,Sales-Search-1,ENABLED,5,1,0.2,8090000.0,8090000,0.0,0.0,0.5
2026-05-02,15,Sales-Search-1,ENABLED,7,1,0.14285714285714285,9842323.0,9842323,0.0,0.0,0.6
2026-05-02,16,Sales-Search-1,ENABLED,14,1,0.07142857142857142,7830000.0,7830000,0.0,0.25,0.75
2026-05-02,17,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-02,18,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.14285714285714285,0.5714285714285714
2026-05-02,20,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-02,21,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-02,22,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-03,0,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.2,0.8
2026-05-03,1,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-03,4,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-03,6,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.0,0.6666666666666666
2026-05-03,7,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-03,9,Sales-Search-1,ENABLED,10,1,0.1,2780000.0,2780000,0.0,0.0,0.7142857142857143
2026-05-03,10,Sales-Search-1,ENABLED,10,2,0.2,16985000.0,33970000,1.0,0.2857142857142857,1.0
2026-05-03,11,Sales-Search-1,ENABLED,4,1,0.25,5510000.0,5510000,0.0,0.0,1.0
2026-05-03,12,Sales-Search-1,ENABLED,6,1,0.16666666666666666,2279256.0,2279256,0.0,0.2,1.0
2026-05-03,13,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.25,0.75
2026-05-03,14,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.25,1.0
2026-05-03,15,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.125,1.0
2026-05-03,16,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.5,1.0
2026-05-03,17,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-03,18,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-03,19,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-03,20,Sales-Search-1,ENABLED,28,5,0.17857142857142858,8372247.0,41861235,0.0,0.21052631578947367,0.9473684210526315
2026-05-03,21,Sales-Search-1,ENABLED,12,2,0.16666666666666666,26789639.0,53579278,0.0,0.5714285714285714,1.0
2026-05-03,22,Sales-Search-1,ENABLED,10,1,0.1,30900000.0,30900000,1.0,0.1111111111111111,0.8888888888888888
2026-05-03,23,Sales-Search-1,ENABLED,6,1,0.16666666666666666,3118905.0,3118905,0.0,0.4,1.0
2026-05-04,1,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-04,4,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-04,5,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-04,6,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.6666666666666666,1.0
2026-05-04,7,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.25,1.0
